category,name,guid,nickname,description,type,library
Transform,Rectangular Array,e521f7c8-92f4-481c-888b-eea109e3d6e9,ArrRec,Create a rectangular array of geometry.,MassXForms.Component_ArrayRectangular,Transform Components
Transform,Rotate,b7798b74-037e-4f0c-8ac7-dc1043d093e0,Rotate,Rotate an object in a plane.,LinearXForms.Component_Rotate,Transform Components
Transform,Rotate 3D,3dfb9a77-6e05-4016-9f20-94f78607d672,Rot3D,Rotate an object around a center point and an axis vector.,LinearXForms.Component_Rotate3D,Transform Components
Transform,Rotate Axis,3ac8e589-37f5-477d-aa61-6699702c5728,RotAx,Rotate an object around an axis.,LinearXForms.Component_RotateAxis,Transform Components
Transform,Rotate Direction,5edaea74-32cb-4586-bd72-66694eb73160,Rotate,Rotate an object from one direction to another.,LinearXForms.Component_RotateVector,Transform Components
Transform,Sanity XForm,03b3db66-d7e8-4d2d-bc0c-122913317254,MWHAHAHA!!,"Apply a sanity transformation to f a r - a w a y, tiny or HUGE geometry",XformComponents.Component_SanityCheck,Transform Components
Transform,Scale,4d2a06bd-4b0f-4c65-9ee0-4220e4c01703,Scale,Scale an object uniformly in all directions.,LinearXForms.Component_Scale,Transform Components
Transform,Scale NU,290f418a-65ee-406a-a9d0-35699815b512,Scale NU,Scale an object with non-uniform factors.,LinearXForms.Component_ScaleNU,Transform Components
Transform,Shear,5a27203a-e05f-4eea-b80f-a5f29a00fdf2,Shear,Shear an object based on a shearing vector.,LinearXForms.Component_ShearVector,Transform Components
Transform,Shear Angle,f19ee36c-f21f-4e25-be4c-4ca4b30eda0d,Shear,Shear an object based on tilt angles.,LinearXForms.Component_ShearAngle,Transform Components
Transform,Spatial Deform,66e6596f-6c8f-4ac3-99e0-0c4b7a59a7f7,Deform,Perform spatial deformation based on custom space syntax.,SquishyXMorphs.Component_SpatialDeform,Transform Components
Transform,Spatial Deform (custom),331b74f1-1f1f-4f37-b253-24fcdada29e3,Deform,Perform spatial deformation based on custom space syntax.,SquishyXMorphs.Component_SpatialDeform2,Transform Components
Transform,Split,915f8f93-f5d1-4a7b-aecb-c327bab88ffb,Split,Split a compound transformation into fragments.,LinearXForms.Component_SplitTransforms,Transform Components
Transform,Split Group,fd03419e-e1cc-4603-8a57-6dfa56ed5dec,GSplit,Split a group,Grasshopper.Kernel.Components.GH_SplitGroupComponent,Grasshopper
Transform,Splop,ff4e6ccd-47ba-4c8c-8287-2a1f2cb1fa5e,Splop,Wraps geometry onto a surface.,SquishyXMorphs.Splop,Transform Components
Transform,Sporph,9cacad37-b09f-4b54-b2b1-1ccdc2e3ffea,Sporph,Deforms an object from a source surface to a target surface,SquishyXMorphs.Sporph,Transform Components
Transform,Stretch,2a27f87c-61c5-47c2-a0b7-7863f31a3594,Stretch,Deforms objects by stretching them along a finite axis.,SquishyXMorphs.Stretch,Transform Components
Transform,Surface Box,4f65c681-9331-4818-9d54-6290cae686c3,SBox,Create a twisted box on a surface patch.,SquishyXMorphs.Component_CreateSurfaceBox,Transform Components
Transform,Surface Morph,5889b68f-fd88-4032-860f-869fb69654dd,SrfMorph,Morph geometry into surface UVW coordinates,SquishyXMorphs.Component_MorphToSurfaceSpace,Transform Components
Transform,Taper,ad0ee51e-c86f-4668-8de5-b55b850f6001,Taper,Deforms objects toward or away from an axis,SquishyXMorphs.Taper,Transform Components
Transform,Transform,610e689b-5adc-47b3-af8f-e3a32b7ea341,Transform,Transform an object.,LinearXForms.Component_ApplyTransform,Transform Components
Transform,Transform Matrix,93c24899-f456-4785-84f2-314958b9347b,Matrix,A 4x4 Transformation matrix,XformComponents.TransformMatrix,Transform Components
Transform,Triangle Mapping,61d81100-c4d3-462d-8b51-d951c0ae32db,TriMap,Transform geometry from one triangle into another.,LinearXForms.Component_TriangleMapping,Transform Components
Transform,Twist,9509cb30-d24f-4f55-a5ac-bf0b12a06cfa,Twist,Deforms objects by twisting them around an axis.,SquishyXMorphs.Twist,Transform Components
Transform,Twisted Box,124de0f5-65f8-4ae0-8f61-8fb066e2ba02,TBox,Create a twisted box from corner points.,SquishyXMorphs.Component_CreateTwistedBox,Transform Components
Transform,Ungroup,a45f59c8-11c1-4ea7-9e10-847061b80d75,Ungroup,Ungroup a set of objects,Grasshopper.Kernel.Components.GH_UngroupGeometryComponent,Grasshopper
Vector,Addition,fb012ef9-4734-4049-84a0-b92b85bb09da,VAdd,Perform vector-vector addition.,VectorComponents.VectorComponents.Component_VectorSum,Vector Components
Vector,Adjust Plane,9ce34996-d8c6-40d3-b442-1a7c8c093614,PAdjust,Adjust a plane to match a new normal direction,VectorComponents.PlaneComponents.Component_AdjustPlane,Vector Components
Vector,Align Plane,e76040ec-3b91-41e1-8e00-c74c23b89391,Align,Perform minimal rotation to align a plane with a guide vector,VectorComponents.PlaneComponents.Component_AlignPlane,Vector Components
Vector,Align Planes,2318aee8-01fe-4ea8-9524-6966023fc622,Align,Align planes by minimizing their serial rotation.,VectorComponents.PlaneComponents.Component_AlignPlanes,Vector Components
Vector,Amplitude,6ec39468-dae7-4ffa-a766-f2ab22a2c62e,Amp,Set the amplitude (length) of a vector.,VectorComponents.VectorComponents.Component_VectorAmplitude,Vector Components
Vector,Angle,b464fccb-50e7-41bd-9789-8438db9bea9f,Angle,Compute the angle between two vectors.,VectorComponents.VectorComponents.Component_VectorAngle,Vector Components
Vector,Barycentric,9adffd61-f5d1-4e9e-9572-e8d9145730dc,BCentric,"Create a point from barycentric {u,v,w} coordinates",VectorComponents.PointComponents.Component_PointBarycentric,Vector Components
Vector,Blend Colours,8b4da37d-1124-436a-9de2-952e4224a220,BlendCol,Interpolate (blend) between two colours.,MathComponents.ColourComponents.Component_InterpolateColours,Math Components
Vector,Break Field,b27d53bc-e713-475d-81fd-71cdd8de2e58,BreakF,Break a field into individual elements,FieldComponents.BreakField,Field Components
Vector,Closest Point,571ca323-6e55-425a-bf9e-ee103c7ba4b9,CP,Find closest point in a point collection.,VectorComponents.PointComponents.Component_ClosestPoint,Vector Components
Vector,Closest Points,446014c4-c11c-45a7-8839-c45dc60950d6,CPs,Find closest points in a point collection.,VectorComponents.PointComponents.Component_ClosestPoints,Vector Components
Vector,Construct Plane,bc3e379e-7206-4e7b-b63a-ff61f4b38a3e,Pl,"Construct a plane from an origin point and {x}, {y} axes.",VectorComponents.PlaneComponents.Component_ConstructPlane,Vector Components
Vector,Construct Point,3581f42a-9592-4549-bd6b-1c0fc39d067b,Pt,Construct a point from {xyz} coordinates.,VectorComponents.PointComponents.Component_ConstructPoint,Vector Components
Vector,Coordinate Mask,bc26bf46-e81b-429a-b168-16d50cc89bd7,CMask,Represents a list of point coordinate masks,VectorComponents.PointComponents.CoordinateMaskParam,Vector Components
Vector,Cross Product,2a5cfb31-028a-4b34-b4e1-9b20ae15312e,XProd,Compute vector cross product.,VectorComponents.VectorComponents.Component_VectorCrossProduct,Vector Components
Vector,Cull Duplicates,6eaffbb2-3392-441a-8556-2dc126aa8910,CullPt,Cull points that are coincident within tolerance,VectorComponents.PointComponents.Component_CullDuplicate,Vector Components
Vector,Deconstruct,9abae6b7-fa1d-448c-9209-4a8155345841,pDecon,Deconstruct a point into its component parts.,VectorComponents.PointComponents.Component_DeconstructPoint,Vector Components
Vector,Deconstruct Plane,3cd2949b-4ea8-4ffb-a70c-5c380f9f46ea,DePlane,Deconstruct a plane into its component parts.,VectorComponents.PlaneComponents.Component_DeconstructPlane,Vector Components
Vector,Deconstruct Vector,a50fcd4a-cf42-4c3f-8616-022761e6cc93,DeVec,Deconstruct a vector into its component parts.,VectorComponents.VectorComponents.Component_DeconstructVector,Vector Components
Vector,Direction Display,5ba20fab-6d71-48ea-a98f-cb034db6bbdc,FDir,Display the force directions of a field section,FieldComponents.FieldDirectionSection,Field Components
Vector,Distance,93b8e93d-f932-402c-b435-84be04d87666,Dist,Compute Euclidean distance between two point coordinates.,VectorComponents.PointComponents.Component_Distance,Vector Components
Vector,Divide,310e1065-d03a-4858-bcd1-809d39c042af,VDiv,Perform vector-scalar division.,VectorComponents.VectorComponents.Component_VectorDivide,Vector Components
Vector,Dot Product,43b9ea8f-f772-40f2-9880-011a9c3cbbb0,DProd,Compute vector dot product.,VectorComponents.VectorComponents.Component_VectorDotProduct,Vector Components
Vector,Evaluate Field,a7c9f738-f8bd-4f64-8e7f-33341183e493,EvF,Evaluate a field at a point,FieldComponents.EvaluateField,Field Components
Vector,Field Line,add6be3e-c57f-4740-96e4-5680abaa9169,FLine,Compute the field line through a certain point,FieldComponents.FieldLine,Field Components
Vector,Flip Plane,c73e1ed0-82a2-40b0-b4df-8f10e445d60b,PFlip,Flip or swap the axes of a plane,VectorComponents.PlaneComponents.Component_FlipPlane,Vector Components
Vector,Hexagonal,125dc122-8544-4617-945e-bb9a0c101c50,HexGrid,2D grid with hexagonal cells,VectorComponents.GridComponents.Component_HexagonalGrid,Vector Components
Vector,Line + Line,d788ad7f-6d68-4106-8b2f-9e55e6e107c0,LnLn,Create a plane from two line segments.,VectorComponents.PlaneComponents.Component_PlaneLineLine,Vector Components
Vector,Line + Pt,ccc3f2ff-c9f6-45f8-aa30-8a924a9bda36,LnPt,Create a plane from a line and a point.,VectorComponents.PlaneComponents.Component_PlaneLinePoint,Vector Components
Vector,Line Charge,8cc9eb88-26a7-4baa-a896-13e5fc12416a,LCharge,Create a field due to a line charge,FieldComponents.CreateLineCharge,Field Components
Vector,Merge Fields,d9a6fbd2-2e9f-472e-8147-33bf0233a115,MergeF,Merge a collection of fields into one,FieldComponents.MergeFields,Field Components
Vector,Multiply,63fff845-7c61-4dfb-ba12-44d481b4bf0f,VMul,Perform vector-scalar multiplication.,VectorComponents.VectorComponents.Component_VectorMultiply,Vector Components
Vector,Numbers to Points,0ae07da9-951b-4b9b-98ca-d312c252374d,Num2Pt,Convert a list of numbers to a list of points,VectorComponents.PointComponents.Component_NumbersToPoints,Vector Components
Vector,Perpendicular Display,bf106e4c-68f4-476f-b05b-9c15fb50e078,FPerp,Display the perpendicularity of a field through a section,FieldComponents.FieldUpDownSection,Field Components
Vector,Plane 3Pt,c98a6015-7a2f-423c-bc66-bdc505249b45,Pl 3Pt,Create a plane through three points.,VectorComponents.PlaneComponents.Component_Plane3Pt,Vector Components
Vector,Plane Closest Point,b075c065-efda-4c9f-9cc9-288362b1b4b9,CP,Find the closest point on a plane.,VectorComponents.PlaneComponents.Component_PlaneClosestPoint,Vector Components
Vector,Plane Coordinates,5f127fa4-ca61-418e-bb2d-e3739d900f1f,PlCoord,Get the coordinates of a point in a plane axis system.,VectorComponents.PointComponents.Component_PlaneCoordinates,Vector Components
Vector,Plane Fit,33bfc73c-19b2-480b-81e6-f3523a012ea6,PlFit,Fit a plane through a set of points.,VectorComponents.PlaneComponents.Component_PlaneFitPoints,Vector Components
Vector,Plane Normal,cfb6b17f-ca82-4f5d-b604-d4f69f569de3,Pl,Create a plane perpendicular to a vector.,VectorComponents.PlaneComponents.Component_PlaneNormal,Vector Components
Vector,Plane Offset,3a0c7bda-3d22-4588-8bab-03f57a52a6ea,Pl Offset,Offset a plane.,VectorComponents.PlaneComponents.Component_PlaneOffset,Vector Components
Vector,Plane Origin,75eec078-a905-47a1-b0d2-0934182b1e3d,Pl Origin,Change the origin point of a plane,VectorComponents.PlaneComponents.Component_PlaneOrigin,Vector Components
Vector,Point Charge,cffdbaf3-8d33-4b38-9cad-c264af9fc3f4,PCharge,Create a field due to a point charge,FieldComponents.CreatePointCharge,Field Components
Vector,Point Cloud Attributes,2835454d-dc77-459d-a4d4-8f66078d88ca,Point Cloud,Point Cloud Attributes,IOComponents.Rhinoceros.PointClouds.Component_PointCloud,IO Components
Vector,Point Cloud Closest Point,6e7f413c-7d1a-45bb-b337-90c3376f6a0b,Point Cloud CP,Find the closest point in a point cloud,IOComponents.Rhinoceros.PointClouds.Component_PointCloudClosestPoint,IO Components
Vector,Point Cylindrical,23603075-be64-4d86-9294-c3c125a12104,Pt,"Create a point from cylindrical {angle,radius,elevation} coordinates.",VectorComponents.PointComponents.Component_PointCylindrical,Vector Components
Vector,Point Groups,81f6afc9-22d9-49f0-8579-1fd7e0df6fa6,PGroups,Create groups from nearby points,VectorComponents.PointComponents.Component_PointGroups,Vector Components
Vector,Point Oriented,aa333235-5922-424c-9002-1e0b866a854b,Pt,"Create a point from plane {u,v,w} coordinates.",VectorComponents.PointComponents.Component_PointOriented,Vector Components
Vector,Point Polar,a435f5c8-28a2-43e8-a52a-0b6e73c2e300,Pt,"Create a point from polar {phi,theta,offset} coordinates.",VectorComponents.PointComponents.Component_PointPolar,Vector Components
Vector,Points to Numbers,d24169cc-9922-4923-92bc-b9222efc413f,Pt2Num,Convert a list of points to a list of numbers,VectorComponents.PointComponents.Component_PointsToNumbers,Vector Components
Vector,Populate 2D,e2d958e8-9f08-44f7-bf47-a684882d0b2a,Pop2D,Populate a 2-Dimensional region with points,VectorComponents.PointComponents.Component_PopulateRectangle,Vector Components
Vector,Populate 3D,e202025b-dc8e-4c51-ae19-4415b172886f,Pop3D,Populate a 3-Dimensional region with points,VectorComponents.PointComponents.Component_PopulateBox,Vector Components
Vector,Populate Geometry,c8cb6a5c-2ffd-4095-ba2a-5c35015e09e4,PopGeo,Populate generic geometry with points,VectorComponents.PointComponents.Component_PopulateGeometry,Vector Components
Vector,Project Point,5184b8cb-b71e-4def-a590-cd2c9bc58906,Project,Project a point onto a collection of shapes,TriangulationComponents.Component_ProjectPoint,Triangulation Components
Vector,Pull Point,902289da-28dc-454b-98d4-b8f8aa234516,Pull,Pull a point to a variety of geometry.,VectorComponents.PointComponents.Component_PullPoint,Vector Components
Vector,Radial,66eedc35-187d-4dab-b49b-408491b1255f,RadGrid,2D radial grid,VectorComponents.GridComponents.Component_RadialGrid,Vector Components
Vector,Rectangular,1a25aae0-0b56-497a-85b2-cc5bf7e4b96b,RecGrid,2D grid with rectangular cells,VectorComponents.GridComponents.Component_RectangularGrid,Vector Components
Vector,Reduce Point Cloud,c64901d0-c4ad-4d2a-b389-6f7c6fbe318d,Reduce,Reduce the number of points in a point cloud,IOComponents.Rhinoceros.PointClouds.Component_ReducePointCloud,IO Components
Vector,Reverse,d5788074-d75d-4021-b1a3-0bf992928584,Rev,Reverse a vector (multiply by -1).,VectorComponents.VectorComponents.Component_VectorReverse,Vector Components
Vector,Rotate,b6d7ba20-cf74-4191-a756-2216a36e30a7,VRot,Rotate a vector around an axis.,VectorComponents.VectorComponents.Component_VectorRotate,Vector Components
Vector,Rotate Plane,f6f14b09-6497-4564-8403-09e4eb5a6b82,PRot,Perform plane rotation around plane z-axis,VectorComponents.PlaneComponents.Component_RotatePlane,Vector Components
Vector,Scalar Display,55f9ce6a-490c-4f25-a536-a3d47b794752,FScalar,Display the scalar values of a field section,FieldComponents.FieldScalarSection,Field Components
Vector,Solar Incidence,59e1f848-38d4-4cbf-ad7f-40ffc52acdf5,Solar,Gets the solar incidence vector for a certain time and place,VectorComponents.SolarComponents.Component_SunVector,Vector Components
Vector,Sort Along Curve,59aaebf8-6654-46b7-8386-89223c773978,AlongCrv,Sort points along a curve,VectorComponents.PointComponents.Component_SortPointsAlongCurve,Vector Components
Vector,Sort Points,4e86ba36-05e2-4cc0-a0f5-3ad57c91f04e,Sort Pt,"Sort points by Euclidean coordinates (first x, then y, then z)",VectorComponents.PointComponents.Component_SortPoints,Vector Components
Vector,Spin Force,4b59e893-d4ee-4e31-ae24-a489611d1088,FSpin,Create a field due to a spin force,FieldComponents.CreateSpinForce,Field Components
Vector,Square,717a1e25-a075-4530-bc80-d43ecc2500d9,SqGrid,2D grid with square cells,VectorComponents.GridComponents.Component_SquareGrid,Vector Components
Vector,Tensor Display,08619b6d-f9c4-4cb2-adcd-90959f08dc0d,FTensor,Display the tensor vectors of a field section,FieldComponents.FieldArrowSection,Field Components
Vector,To Polar,61647ba2-31eb-4921-9632-df81e3286f7d,Polar,Convert a 3D point to plane polar coordinates.,VectorComponents.PointComponents.Component_PointPolarReverse,Vector Components
Vector,Triangular,86a9944b-dea5-4126-9433-9e95ff07927a,TriGrid,2D grid with triangular cells,VectorComponents.GridComponents.Component_TriangularGrid,Vector Components
Vector,Unit Vector,d2da1306-259a-4994-85a4-672d8a4c7805,Unit,Unitize vector.,VectorComponents.VectorComponents.Component_UnitVector,Vector Components
Vector,Unit X,79f9fbb3-8f1d-4d9a-88a9-f7961b1012cd,X,Unit vector parallel to the world {x} axis.,VectorComponents.VectorComponents.Component_UnitVectorX,Vector Components
Vector,Unit Y,d3d195ea-2d59-4ffa-90b1-8b7ff3369f69,Y,Unit vector parallel to the world {y} axis.,VectorComponents.VectorComponents.Component_UnitVectorY,Vector Components
Vector,Unit Z,9103c240-a6a9-4223-9b42-dbd19bf38e2b,Z,Unit vector parallel to the world {z} axis.,VectorComponents.VectorComponents.Component_UnitVectorZ,Vector Components
Vector,Vector 2Pt,934ede4a-924a-4973-bb05-0dc4b36fae75,Vec2Pt,Create a vector between two points.,VectorComponents.VectorComponents.Component_Vector2Pt,Vector Components
